,artist,album,track_name,track_id,acousticness,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
4479,Evelina,Hitaasti,Hitaasti,3t37QkiFveNron3awrhj6C,0.219,0.435,0.591,8,-5.117,1,0.0543,2.15e-06,0.17,0.396,95.578,212315,4
4480,Dua Lipa,Physical,Physical,5px6upUHM3fhOP621Edp4V,0.0137,0.647,0.844,0,-3.756,1,0.0457,0.000658,0.102,0.746,146.962,193829,4
4481,Lady Gaga,Stupid Love,Stupid Love,2kJu14V7hbZw3I4K8L8SXb,0.00146,0.676,0.815,8,-4.294,1,0.0625,0.00041,0.275,0.796,117.973,193531,4
4482,Powfu,death bed (coffee for your head),death bed (coffee for your head),7eJMfftS33KTjuF7lTsMCx,0.731,0.726,0.431,8,-8.765,0,0.135,0,0.696,0.348,144.026,173333,4
4483,Travis Scott,Birds In The Trap Sing McKnight,beibs in the trap,0ESJlaM8CE1jRWaNtwSNj8,0.24,0.743,0.571,7,-6.054,0,0.145,0,0.291,0.495,119.054,213863,4
4484,Twenty One Pilots,Blurryface,Doubt,57yL3161hUMuw06zzzUCHi,0.121,0.719,0.645,2,-6.141,0,0.0358,0.00316,0.362,0.69,123.02,191493,4
4485,Jamelia,Thank You,Superstar,3oobWqIgYrSRg18uqRuPIF,0.0457,0.801,0.645,1,-6.93,1,0.0356,0,0.0357,0.824,110.01,215480,4
4486,Six,Six: The Musical (Studio Cast Recording),All You Wanna Do,1U0hiOuodfSsxdcTYXGEdT,0.302,0.738,0.532,11,-7.967,0,0.187,0,0.0855,0.596,143.991,410089,4
4487,ilyTOMMY,Tunnel of Love (Remix),Tunnel of Love - Remix,7fDKNpxKgp9KsDoDFCN08w,0.265,0.825,0.845,5,-8.201,1,0.169,0,0.0967,0.786,160.004,216000,4
4488,Young Curt,"This Shyt Dont Stop, Vol.1",No Bitch,6hx8VIXvCkgqYaaYYtLHGv,0.0288,0.878,0.483,1,-9.748,1,0.382,0,0.144,0.532,100.009,193400,4
4489,Wintertime,All The Time 2,All The Time 2,70nCo80jsbSeGtQWiUGajl,0.805,0.879,0.268,1,-12.133,1,0.333,0.0187,0.102,0.036,114.928,150271,4
4490,LLusion,Did Too Much,Did Too Much,6CjXprEeDRVgH09AqkhGN7,0.415,0.973,0.473,2,-15.278,0,0.462,0.962,0.114,0.502,115.035,116870,4
4491,Tate McRae,stupid,stupid,4k3uABcX9iaGlt5pRJhumi,0.0692,0.673,0.58,0,-6.029,0,0.0416,8.52e-05,0.186,0.257,95.989,172916,4
4492,YG,4REAL 4REAL,Stop Snitchin,5IjRKZlpKVBBRn0COL7pik,0.00531,0.842,0.743,7,-4.43,1,0.329,3.69e-06,0.151,0.622,180.917,149880,4
4493,Freddo,Yes Indeed (Gypsy Woman Mix),Yes Indeed - Gypsy Woman Mix,7bTXFmcdZuWNZ6R7JhsQCk,0.00989,0.957,0.334,1,-9.464,1,0.274,0,0.0519,0.779,128.98,98926,4
4494,Polo G,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),74fV8TuLZKVzSIOOGu8wwI,0.0277,0.92,0.833,1,-3.18,1,0.253,0,0.0596,0.645,141.034,165726,4
4495,Sueco,MISCREANT,dork,1izX2DJ0C4ULbe6ptR9Nz3,0.2,0.753,0.538,10,-10.704,1,0.31,2.89e-05,0.153,0.607,84.034,172000,4
4496,Toby Fox,UNDERTALE Soundtrack,Shop,4aMrd3aAnuVgGbwdmAQWY4,0.984,0.696,0.301,8,-12.647,1,0.032,0.624,0.17,0.848,154.929,50274,4
4497,Todrick Hall,"Haus Party, Pt. 1",Attention,2nKIgJjtaf2SMMkNBEMy59,0.355,0.859,0.908,1,-6.086,1,0.131,0,0.202,0.818,134.946,176247,4
4498,Clairo,diary 001,Hello?,7qwt4xUIqQWCu1DJf96g2k,0.641,0.839,0.473,10,-7.835,0,0.0607,0.000459,0.0939,0.0644,98.732,135016,4
4499,Yung Gravy,Snow Cougar,Mr. Clean,5GxnROd93Y7NGt2ci0TwBw,0.685,0.758,0.701,9,-6.053,1,0.162,6.22e-06,0.114,0.626,106.74,211150,4
4500,Freddie Dredd,Cha Cha,Cha Cha,1vvBUZseJ7fwYPX1NedOLd,0.489,0.792,0.698,1,-6.364,1,0.172,0.0788,0.127,0.751,129.971,173938,4
4501,Lizzo,Cuz I Love You (Super Deluxe),Boys,1du4tPkvJfCIuVL6WMtqSs,0.00319,0.892,0.588,1,-4.287,0,0.11,0.000162,0.0498,0.753,120.042,172630,4
4502,Queen Key,Eat My Pussy,My Way,0ChBY4SDZOrsfRCRiXAVXz,0.0761,0.846,0.809,11,-3.076,0,0.336,0,0.082,0.512,140.011,144660,4
4503,PUBLIC,Make You Mine,Make You Mine,5iFwAOB2TFkPJk8sMlxP8g,0.0128,0.606,0.799,9,-4.452,1,0.0261,0,0.15,0.638,103.014,232907,4
4504,Foe G4ng,Having Fun at the Bottom of America,Shake That,2eu608m4mmh5aBVzxpEI0W,0.131,0.933,0.751,9,-5.234,1,0.305,0,0.195,0.902,130.068,151432,4
4505,Luh Kel,Mixed Emotions,Pull Up,40k1FQUvcnSUkP0djIxpdA,0.0957,0.803,0.569,1,-6.366,1,0.0705,0,0.0976,0.26,95.009,123400,4
4506,French Montana,MONTANA,Wiggle It (feat. City Girls),3aFJuEqwuvZRjWULDr0rEx,0.0107,0.79,0.777,10,-4.697,0,0.043,2.01e-05,0.153,0.581,101.939,162201,4
4507,Halsey,hopeless fountain kingdom (Deluxe),Walls Could Talk,5ln5yQdUywVbf8HhFsOcd6,0.128,0.626,0.423,1,-6.035,1,0.0513,0,0.18,0.571,95.162,101790,4
4508,Famous Ocean & KungFu,Savage,Savage,7etMQcaePrVdqfGMysewsn,0.107,0.936,0.457,4,-11.484,0,0.329,0,0.0692,0.841,129.937,180000,4
4509,Kash Doll,Stacked,Doin Too Much,3O2gpEXz5HZ5uTxeeRE1M1,0.00272,0.845,0.446,7,-9.866,1,0.365,0.000432,0.328,0.801,160.091,149092,4
4510,24kGoldn,DROPPED OUTTA COLLEGE,CITY OF ANGELS,6ap9lSRJ0iLriGLqoJ44cq,0.042,0.686,0.541,0,-4.993,0,0.0493,0,0.0675,0.724,120.082,112493,4
4511,Tay Money,Hurricane Tay,Bussin,2OBot5OpoT4deri6VkYCyW,0.45,0.858,0.519,0,-9.02,0,0.208,0,0.0884,0.752,148.087,97297,4
4512,ZaeHD & CEO,HighDefGang Vol.1,SIX'FO,1mLOZqjlHKf7jFByx9GZzH,0.0294,0.772,0.367,5,-11.785,0,0.594,0,0.129,0.568,143.278,136046,4
4513,BigKlit,Liar,Liar,53yWQ1FObrwPlVYCZdR6es,0.339,0.883,0.492,7,-12.118,1,0.354,0,0.166,0.59,94.959,146526,4
4514,$wave,Woah,Woah,3Ypkw5218Z6DiROXjH3ztk,0.0632,0.935,0.336,9,-12.571,1,0.387,0,0.0649,0.837,132.013,116062,4
4515,Scala & Kolacny Brothers,Dream On,I Touch Myself,5WAdxow8ofiTbUyt05Wiil,0.971,0.575,0.384,8,-7.588,1,0.0277,0.894,0.0852,0.231,131.986,140667,4
4516,Lakim,A Pimp Named Slickback,A Pimp Named Slickback,7ustFhD1fEU0xGfOxcLcqw,0.257,0.679,0.852,10,-3.695,0,0.208,0.422,0.237,0.766,140.022,250776,4
4517,Joji,BALLADS 1,SLOW DANCING IN THE DARK,0rKtyWc8bvkriBthvHKY8d,0.544,0.515,0.479,3,-7.458,1,0.0261,0.00598,0.191,0.284,88.964,209274,4
4518,Cavetown,Animal Kingdom: Comet,Boys Will Be Bugs,67EUBsc4qosGOVbaYy6TeX,0.00387,0.608,0.528,1,-11.722,1,0.0338,1.4e-05,0.106,0.454,89.221,329050,4
4519,Blueface,Daddy,Daddy (feat. Rich The Kid),6XkLPzkKzPhpr3hrvl1TUq,0.0673,0.864,0.598,11,-8.076,1,0.238,0,0.154,0.464,107.93,151547,4
4520,Lil Kayla,Make His Pockets Hurt,Make His Pockets Hurt,5Nx2QZThD1q2guJ5endUGm,0.0141,0.931,0.684,11,-4.02,1,0.134,0,0.0588,0.269,101.98,172728,4
4521,Tre Coast,Face Like a Model,Face Like a Model,1RjNr5MVvH4QIYGXt2FXSI,0.383,0.806,0.561,10,-11.12,0,0.102,0,0.0953,0.484,97.912,112000,4
4522,3NIGMA,Skeezy Treesh,Skeezy Treesh,4I4aYJBSblRobrC6TqFGBk,0.0552,0.586,0.747,11,-5.37,1,0.252,0,0.387,0.47,78.246,113121,3
4523,Ali Gatie,What If I Told You That I Love You,What If I Told You That I Love You,3cqPu20DGTGUoZtbJH2Dmi,0.63,0.605,0.365,7,-11.144,1,0.111,6.83e-06,0.0554,0.224,84.628,193668,4
4524,Kesha,Cannibal,Cannibal,6bmw3whbG7FBQojQPFk52l,0.00859,0.713,0.675,1,-4.632,1,0.0947,0.0136,0.0506,0.592,129.963,194026,4
4525,Teqkoi,You Broke My Heart Again,You Broke My Heart Again,3jZDWsoxRHzzp3DYV8qeXE,0.956,0.55,0.143,3,-15.685,1,0.241,0,0.195,0.224,74.918,103400,4
4526,Bridgit Mendler,Hello My Name Is...,Ready or Not,5xvUgoVED1F4mBu8FL0HaW,0.00351,0.715,0.872,2,-3.835,1,0.0509,3.84e-05,0.107,0.748,93.043,200947,4
4527,Tiagz,My Heart Went Oops,My Heart Went Oops,3Nhfs2Cx7z2JWHetYkzSfO,0.12,0.962,0.412,1,-11.288,1,0.608,0,0.0904,0.506,121.037,128926,4
4528,Ashnikko,"Hi, It's Me",Working Bitch,7g7w2WUpLcqsqH2M9XR7ZF,0.0374,0.928,0.392,3,-7.537,0,0.0563,0,0.107,0.454,102.023,177866,4
4529,SAYGRACE,Boys Ain't Shit,Boys Ain't Shit,6vzLbfskWigBsCzNdB0kfE,0.435,0.826,0.615,1,-4.729,0,0.137,0.00631,0.334,0.841,102.999,175884,4
4530,Ringnes-Ronny,Førsterekka 2020,Førsterekka 2020,5vwnGfnh0zrjbKKRNFiSMg,0.0483,0.78,0.667,11,-8.594,0,0.105,1.55e-05,0.0716,0.546,154.992,162694,4
4531,Yung Bae,Bad Boy,Bad Boy,1dtTRXifeGC51adYy0902s,0.032,0.861,0.82,1,-4.807,0,0.0728,4.76e-06,0.0706,0.781,118.04,187571,4
4532,Crystal Castles,Crystal Castles,Crimewave,3yQFmN8A5S8Kf1nUJuvb01,0.184,0.746,0.691,4,-7.533,0,0.0403,0.0259,0.205,0.888,119.982,258453,4
4533,Sueco,MISCREANT,fast,1FOINGDWa0dPgCpMabLT4Y,0.182,0.861,0.599,7,-7.814,0,0.217,0.00855,0.102,0.527,100.026,144000,4
4534,MEDUZA,Lose Control,Lose Control,7CHi4DtfK4heMlQaudCuHK,0.129,0.598,0.526,10,-8.659,0,0.0415,0,0.14,0.529,123.935,168387,4
4535,Jason Derulo,Jason Derulo (International),In My Head,6St9lR6dhV2tpCNVz7qfrS,0.0266,0.762,0.748,0,-4.15,0,0.033,0,0.348,0.851,110.009,199027,4
4536,Deaton Chris Anthony,BO Y,1999 She,6hwYxvmMI0UflYGmDOXys9,0.0756,0.547,0.627,4,-11.128,0,0.0909,0.0415,0.0859,0.559,127.736,166859,4
4537,Cookiee Kawaii,Vibe,Vibe,7btQ8AOjr6zXoGHEmxL5u5,0.0676,0.759,0.561,10,-8.74,1,0.384,0.00951,0.117,0.169,159.995,84008,4
4538,Lou Bega,A Little Bit of Mambo,Mambo No. 5 (a Little Bit of...),6x4tKaOzfNJpEJHySoiJcs,0.103,0.622,0.807,5,-6.752,0,0.408,0,0.306,0.892,174.06,220293,4
4539,Moneybagg Yo,Time Served,All Dat (with Megan Thee Stallion),2eukAOMjUM4pxnOdIsUia9,0.00534,0.792,0.772,2,-3.904,1,0.27,0,0.237,0.414,120.047,143958,5
4540,Sub Urban,Cradles,Cradles,1y4jsQt7MjnZhiD1L6qFBC,0.256,0.534,0.589,1,-1.865,1,0.325,6.02e-05,0.176,0.632,78.616,209829,4
4541,WILLOW,ARDIPITHECUS,Wait a Minute!,0y60itmpH0aPKsFiGxmtnh,0.0371,0.764,0.705,3,-5.279,0,0.0278,1.94e-05,0.0943,0.672,101.003,196520,4
4542,Engelwood,Crust Fm,Crystal Dolphin,6kx8Hf1Udk4V0Ivq6zpoyG,0.36,0.567,0.687,1,-9.041,0,0.125,0.00293,0.474,0.396,128.201,115518,4
4543,LIL MAYO,Be Gone Thot!,Be Gone Thot!,3G47RiG2PrvEVo4panDHi9,0.0142,0.922,0.451,2,-5.989,1,0.12,4.74e-05,0.169,0.457,120.045,73000,4
4544,Craymer,Can't Take My Eyes off You,Can't Take My Eyes off You,1kbGCuCsD7ZhCOYkm8Bnts,0.941,0.525,0.185,11,-14.938,0,0.0427,0.0162,0.356,0.0393,122.214,240628,4
4545,Dopebwoy,Cartier,Cartier,6zcSWREy1vcJ4aWt7bzBW3,0.0358,0.849,0.778,0,-5.443,1,0.217,1.43e-06,0.126,0.634,126.842,232422,4
4546,The Lumineers,Cleopatra,Ophelia,3d8y0t70g7hw2FOWl9Z4Fm,0.613,0.664,0.573,5,-6.519,1,0.0277,0.000363,0.0857,0.566,76.023,160097,4
4547,Trippie Redd,Death (feat. DaBaby),Death (feat. DaBaby),6YfTl5YupXOQBKiJJLrxcw,0.0579,0.802,0.82,10,-5.969,0,0.146,0,0.149,0.613,164.005,172196,4
4548,Benji Reyes,Double Tap,Double Tap,1LfagSIZSiZbzbw8rJ3bsX,0.178,0.647,0.684,2,-4.408,1,0.0784,0,0.0571,0.802,99.928,172750,4
4549,Vinny West,DRAFT DAY,No Face No Case,3ZIc9JjtVQadMkew71IhLf,0.728,0.953,0.374,4,-11.926,0,0.39,0,0.27,0.525,102.998,191687,4
4550,Christopher Needle,Exile,Lost Boys,0X9nRm29fiHY1rKSpm6Jc2,0.411,0.599,0.499,1,-11.184,0,0.429,4.33e-06,0.223,0.34,81.59,237227,4
4551,bbno$,i don't care at all,shining on my ex,1IhMuuTCpO0K7BM2MmIZ0w,0.121,0.645,0.487,4,-8.584,0,0.352,0,0.0931,0.618,88.893,140319,4
4552,Billy Marchiafava,Ligma,Ligma,34h5d8SNbI0nnsJ9TNP7bv,0.0915,0.937,0.397,8,-9.414,1,0.418,0,0.0919,0.603,128.561,75717,4
4553,Arizona Zervas,Living Facts,FML,6lruHh1jF7ezgbLv72xYmf,0.113,0.822,0.575,5,-5.95,1,0.0934,0,0.106,0.616,100.087,223000,4
4554,Kesh Kesh,Vibin',Vibin',7ang2G6KAVl0lTRWzm4RWv,0.00478,0.686,0.805,11,-6.816,0,0.154,1.09e-06,0.0887,0.289,130.981,154567,4
4555,ilyTOMMY,Tunnel of Love,Tunnel of Love,1K4OfBFaLleSUaUVjp1l2X,0.302,0.683,0.636,7,-12.096,0,0.0978,0.498,0.0972,0.615,160.012,142365,4
4556,Freddie Dredd,Pink Lotus,Opaul,4areFtLMjGt4GmO4IAbGo0,0.00555,0.815,0.884,1,-4.146,1,0.213,0.498,0.0983,0.638,145.031,140488,4
4557,Kid Travis,No Labels,Erica,3zLvSsdnNxiPSeUQW3s5EN,0.216,0.885,0.542,4,-7.958,0,0.0574,2.13e-06,0.11,0.844,121.974,95000,4
4558,Matthew Wilder,I Don't Speak The Language,Break My Stride,1mCsF9Tw4AkIZOjvZbZZdT,0.195,0.917,0.588,10,-11.047,1,0.0607,0,0.0914,0.828,110.077,184480,4
4559,Beach Bunny,Prom Queen,Prom Queen,6MpCaSIOfqBqbMED4kXgNY,0.000391,0.528,0.797,4,-7.487,1,0.0485,0.011,0.14,0.751,143.785,136562,4
4560,Ashe,Moral of the Story,Moral of the Story,2nC3QhMI9reBIOWutbU3Tj,0.587,0.572,0.406,10,-8.624,1,0.0427,4.48e-06,0.102,0.265,119.812,201084,4
4561,Estelle,Shine,American Boy,22UDw8rSfLbUsaAGTXQ4Z8,0.171,0.727,0.729,0,-2.99,1,0.326,0,0.07,0.512,117.932,284733,4
4562,J.I the Prince of N.Y,Hood Life Krisis Vol. 1,Need Me,2dzja72gQodveSpguIQGJl,0.156,0.815,0.567,10,-4.653,0,0.135,0,0.0884,0.732,95.034,151641,4
4563,MELO,ELEKTRI,HYMYPOIKA,7Mds363NBqt23mfJu6SXcg,0.00331,0.79,0.555,7,-9.312,1,0.093,0.000134,0.26,0.342,91.944,198100,4
4564,Billie Eilish,dont smile at me,idontwannabeyouanymore,41zXlQxzTi6cGAjpOXyLYH,0.737,0.483,0.412,7,-8.461,1,0.0402,0,0.116,0.247,170.163,203569,3
4565,Adam Lambert,The Original High (Deluxe Version),These Boys,0MSk4tmyhM0apupv3z9IzJ,0.0275,0.684,0.85,7,-4.309,1,0.036,0,0.175,0.765,110.038,205240,4
4566,Asian Doll,Lame Niggaz,Lame Niggaz,24amfspED8GCMGkRQQ6FLz,0.0332,0.901,0.586,5,-8.072,0,0.337,0,0.116,0.46,83.503,174312,4
4567,Kaash Paige,Parked Car Convos,Love Songs - Bonus,6qL5UWxRSQYml9O99ozoLv,0.831,0.641,0.355,5,-10.599,1,0.0906,0.000855,0.11,0.453,120.032,148640,4
4568,dodie,Human,She,45h4w81P5iJJTSeR0jJUQ8,0.755,0.479,0.154,2,-15.051,1,0.0369,0.0261,0.11,0.232,92.457,213612,4
4569,girl in red,i wanna be your girlfriend,i wanna be your girlfriend,3h3pOvw6hjOvZxRUseB7h9,0.0217,0.54,0.381,7,-14.323,1,0.0347,0.000687,0.305,0.343,155.882,204991,4
4570,Meghan Trainor,TREAT MYSELF,Here To Stay,34z8lt0220mD5i159EpuEm,0.164,0.753,0.45,9,-9.434,1,0.0961,1.42e-06,0.29,0.603,96.028,183861,4
4571,Various Artists,Teen Beach Movie,Falling for Ya,5hK2Ks25jW6aMmUAHpAN3F,0.0216,0.8,0.882,11,-4.436,0,0.0419,0.503,0.0247,0.964,129.94,192800,4
4572,Alina Baraz,Trust,Trust,2i4ADE3WMDarWDsQNiTqWH,0.628,0.423,0.568,2,-7.923,0,0.0495,0.0196,0.153,0.207,91.735,155000,3
4573,Summer Walker,Over It,I'll Kill You (feat. Jhené Aiko),7EkiMl81fUHVwpItgtzI4r,0.427,0.679,0.443,10,-8.528,0,0.153,0,0.106,0.363,104.049,179973,4
4574,John Legend,Love In The Future (Expanded Edition),You & I (Nobody in the World),55nlbqqFVnSsArIeYSQlqx,0.129,0.456,0.342,11,-8.162,0,0.0283,0,0.124,0.224,84.087,252653,4
4575,SZA,Ctrl,The Weekend,6gU9OKjOE7ghfEd55oRO57,0.242,0.4,0.366,8,-9.405,0,0.0597,0,0.126,0.161,73.313,272187,3
4576,YOUNGHEARTED,NUORISYDÄN,Hetkeksi,1ZfZBRT116m9NqefWEIhlG,0.6,0.605,0.403,11,-10.952,1,0.0582,1.66e-06,0.117,0.478,119.804,229120,4
4577,Social House,Everything Changed…,Love Me Back,0Vs8BRdNnyuk0QXWPWvICK,0.585,0.559,0.437,3,-10.27,1,0.0311,0,0.101,0.43,157.991,155013,4
4578,Queen,A Night At The Opera (2011 Remaster),Love Of My Life - Remastered 2011,1luVGXHe7oimtkPScdsKBe,0.933,0.329,0.179,5,-11.589,1,0.0299,5.04e-06,0.115,0.255,154.175,217387,4
4579,The Weeknd,"My Dear Melancholy,",Call Out My Name,4MPTj8lMMvxLwT3EwuXFop,0.211,0.449,0.599,1,-4.892,1,0.0369,0,0.327,0.165,134.144,228373,3
4580,Landon Cube,Pretty,Pretty,3Z9vR8JrHFyyjB0JoHzx6p,0.195,0.679,0.853,0,-5.289,0,0.0659,0,0.132,0.767,76.064,191440,4
4581,Lykke Li,so sad so sexy,sex money feelings die,0g4fzRkbLeCDUCoe5iUOcf,0.323,0.789,0.534,8,-6.347,0,0.0709,3.42e-06,0.0645,0.631,134.055,139840,4
4582,mysticphonk,Haunt U,Haunt U,4uTFofZ26M2VgCVq3ixUUY,0.393,0.463,0.632,7,-9.577,1,0.0525,0,0.127,0.0894,163.71,100260,4
4583,SAMUEL,Musta Kuva,Musta Kuva,18Zgo1o7quS5DaYcqTRQbp,0.0214,0.598,0.806,5,-5.942,0,0.0331,0,0.203,0.246,145.089,207724,4
4584,Future,Fine China,Fine China,2NRGaA1GyCmTYfm2GRPkUe,0.0484,0.656,0.542,7,-7.358,1,0.323,0,0.106,0.551,166.11,142320,4
4585,Mac Miller,Macadelic (Remastered Edition),The Question,6ABAUBmOyfPtAUU0IpEKJf,0.0555,0.736,0.583,10,-6.088,1,0.109,0.00367,0.124,0.265,134.99,371871,4
4586,Drake,Nothing Was The Same (Deluxe),Too Much,5LnXWeA9tuWKI2C1H74iiJ,0.171,0.668,0.565,6,-5.879,1,0.505,0,0.124,0.142,140.489,261867,4
4587,The Weeknd,Beauty Behind The Madness,The Hills,7fBv7CLKzipRk6EC6TWHOB,0.0671,0.585,0.564,0,-7.063,0,0.0515,0,0.135,0.137,113.003,242253,4
4588,Drake,More Life,Teenage Fever,6n3HGiq4v35D6eFOSwqYuo,0.111,0.766,0.283,8,-10.33,0,0.0846,0.0172,0.115,0.144,97.04,219692,4
4589,The Weeknd,"My Dear Melancholy,",Privilege,26Fqtv4Aa7kyd1WWGHai6A,0.913,0.391,0.595,11,-7.094,0,0.0411,0.00557,0.145,0.379,93.78,170573,4
4590,dvsn,Morning After,Think About Me,4LkLfPYc3yjOta7Gk8FDRB,0.0607,0.547,0.294,7,-10.202,1,0.0482,0.786,0.0933,0.11,105.027,246240,4
4591,6LACK,FREE 6LACK,Luving U,64aP4hAjIPwjWiBTZCHJbK,0.0978,0.694,0.457,0,-9.675,0,0.157,0.00151,0.112,0.135,121.953,252893,4
4592,PARTYNEXTDOOR,COLOURS 2,PEACE OF MIND,46HZ8l9wPo9JNsk7dZLamb,0.283,0.782,0.367,1,-5.28,0,0.0548,0,0.0899,0.425,99.005,303030,4
4593,anders,669,December (feat. Luca),4QbraaiC4oHW1qmWy7M3AI,0.319,0.735,0.329,9,-12.309,0,0.0359,1.26e-05,0.111,0.335,91.004,182264,4
4594,Nbdy,Lights Out,Lights Out,3qbOROR75LnNeWw8SvZL24,0.329,0.527,0.428,8,-10.975,0,0.0358,2.91e-06,0.106,0.172,89.984,224000,4
4595,TIPPA,Sä / Zoneis,Sä,49nSUeYRNJbtayHb8qshqD,0.155,0.765,0.618,9,-7.716,0,0.0632,0,0.0753,0.367,135.0,204714,4
4596,Seekae,Test & Recognise (Remixes),Test & Recognise - Flume Edit,0DaqLQjV8SuqFzrb8RyLql,0.193,0.544,0.579,8,-8.52,1,0.0712,1.43e-05,0.117,0.294,109.769,303661,4
4597,Sliki & Hamuelos,Loukku,Loukku,3tSz65Pdu27OgCfnWUiG8i,0.222,0.725,0.761,4,-7.383,0,0.0718,0,0.0935,0.648,79.5,184093,4
4598,Lil Skies,Life of a Dark Rose,Lust,7oJrVhiTPZGBXWPwhxjy9S,0.138,0.718,0.767,9,-5.641,1,0.166,0,0.114,0.519,160.084,156000,4
4599,Lil Tracy,Bad For You,Bad For You,5MgiiEKLLUZSr4g74FJdG1,0.00261,0.641,0.703,8,-8.292,0,0.0326,0,0.111,0.442,149.944,118005,4
4600,Konsta Original,Uusia kaatoi,Uusia kaatoi,3LMqz5OJHjB1AKHrYQmVdR,0.166,0.905,0.452,5,-8.834,0,0.246,0.00159,0.154,0.413,90.978,160879,4
4601,Kid Crave,Still Depressed,Still Depressed,0iKb1TvQGQkMFuMrKfaIU7,0.0763,0.677,0.774,5,-5.344,0,0.0517,0.571,0.11,0.712,149.982,192400,4
4602,Tory Lanez,Chixtape 5,The Take (feat. Chris Brown),0Odu228D0yGcFySGuxU4rY,0.0511,0.464,0.547,7,-8.137,0,0.339,0,0.155,0.423,67.003,221492,4
4603,Teddy,Teddy,Cold World,5U0Zkg2PbjZ0ZAd2HkwFWh,0.43,0.699,0.432,2,-8.698,1,0.0566,0,0.103,0.192,77.5,153379,4
4604,Trevor Daniel,Homesick,For You,2IuiwVQPn4r3g2FR5mfv1R,0.0843,0.611,0.667,10,-7.508,0,0.0626,6.02e-06,0.09,0.349,159.876,163500,4
4605,Promoting Sounds,Without You,Without You,6kx1LwREnK7STfmjfsgFic,0.00564,0.64,0.648,0,-8.631,0,0.0305,0,0.12,0.226,140.044,164571,4
4606,frzndisciple,imperfect.,imperfect.,6Hd2AE0UxtnTqcruWX2u1N,0.545,0.472,0.713,5,-7.739,0,0.194,0,0.111,0.394,161.997,151738,4
4607,XAM,THE DEVIL,THE DEVIL,44MTPLOEKZTJ24B1w01o8b,0.854,0.693,0.282,7,-11.616,0,0.0663,0.0959,0.185,0.0645,126.1,140962,4
4608,XAM,HELLP,HELLP,3UQ7VRTGzkXnWyYT4Gme4a,0.0593,0.76,0.564,8,-3.711,0,0.149,0,0.111,0.626,79.98,173265,4
4609,Oz Sparx,Antisocial,Antisocial,6cIz34KwGDYamGzkLzKPWV,0.0218,0.874,0.533,6,-5.472,0,0.36,0,0.152,0.239,79.999,169992,4
4610,KILLBOY,JUST ME,JUST ME,5W4cN8WzxWmCHEOlMwQASx,0.395,0.641,0.675,7,-7.004,0,0.0916,4.78e-05,0.112,0.55,179.909,176000,4
4611,Ty James,Splash,Splash,1LIPyl9jbqlf7vBfTOFeoB,0.015,0.6,0.678,1,-5.363,1,0.0331,0,0.0707,0.459,134.077,150448,4
4612,KILLBOY,WHEREDAFUCC,WHEREDAFUCC,0L3OFVFD0gLrS18BhV895N,0.0828,0.788,0.809,5,-5.134,0,0.0769,0,0.155,0.532,98.01,151837,4
4613,Oz Sparx,Gunsmoke,Cry,0qozTqd8QWFP309Vq9xbwq,0.327,0.671,0.509,8,-8.372,0,0.0723,0,0.205,0.758,162.016,166300,4
4614,TheHxliday,Broken Halls,Broken Memories,3pq6aUvcYOOz64QiWbS13C,0.363,0.718,0.448,1,-9.62,0,0.0385,2.58e-06,0.125,0.408,143.028,124041,4
4615,TheHxliday,Broken Halls,Nemesis,7g2TDdt7fvTMvYs2GZm1Wp,0.723,0.619,0.446,8,-11.041,1,0.124,0.000101,0.105,0.383,159.952,158221,4
4616,Andi,Still Inside My (feat. Mistery),Still Inside My (feat. Mistery),53R7gF4PkMq4QhN6FMngo3,0.465,0.498,0.433,11,-9.758,0,0.177,0,0.323,0.147,85.885,171433,5
4617,Nick Bonin,So Invisible,So Invisible,5gejbudVH1vdafBOerYnFQ,0.0443,0.695,0.653,8,-7.927,1,0.088,0,0.137,0.086,96.998,118904,4
4618,TheHxliday,Mistakes,Mistakes,0cm5N7sj43FBfrVoJOfLhC,0.04,0.723,0.395,2,-10.229,1,0.0681,0.000229,0.279,0.0772,89.954,173060,4
4619,POORSTACY,I Can't Sleep,I Can't Sleep,5GWAraPLRsJ5EFMzqo0C3g,0.00882,0.624,0.656,2,-5.161,1,0.0388,0,0.122,0.253,135.001,202867,4
4620,POORSTACY,i don't care,make up,1uxDHAH3cPPg5tmzcoDAIH,0.119,0.781,0.474,0,-7.436,1,0.24,0,0.0685,0.584,87.615,121413,4
4621,Vory,Lucky Me,Lucky Me,3knLZZeuedQWiXQ9EHjje8,0.675,0.585,0.321,1,-8.174,0,0.125,0,0.114,0.147,144.62,97003,4
4622,Adizi X Typelik,Yksin Et Ikinä Jää,Yksin Et Ikinä Jää,4tYCGg2LLu2spZ8IvyBjap,0.0353,0.424,0.622,1,-7.261,1,0.395,0,0.165,0.136,72.754,174764,1
4623,VIZE,Thank You [Not So Bad],Thank You [Not So Bad],4AqN8IdKCfItCSbuaFch81,0.201,0.656,0.89,5,-4.981,0,0.187,1.99e-06,0.101,0.268,100.037,197963,4
